"","ZIP.code","Bank account or service","Consumer loan","Credit card","Credit reporting","Debt collection","Money transfers","Mortgage","Other financial service","Payday loan","Prepaid card","Student loan"
"21085",85643,0,0,0,0,3,0,0,0,0,0,1
"21086",85645,1,0,1,0,1,0,1,0,0,0,0
"21087",85646,0,0,0,0,0,0,2,0,0,0,0
"21088",85648,3,0,0,0,5,0,13,0,1,0,0
"21089",85650,1,0,2,0,2,0,7,0,0,0,1
"21090",85652,1,0,0,1,0,0,0,0,0,0,0
"21091",85653,2,1,1,4,6,0,9,0,0,0,0
"21092",85658,1,0,0,2,2,0,11,0,0,0,0
"21093",85678,1,0,0,0,0,0,0,0,0,0,0
"21094",85701,2,0,0,0,0,0,0,0,0,0,0
"21095",85702,2,0,1,0,0,0,0,0,0,0,0
"21096",85704,4,2,5,5,3,0,8,0,1,0,1
"21097",85705,11,0,7,1,12,0,16,0,0,0,0
"21098",85706,3,1,6,1,8,1,10,0,0,0,2
"21099",85708,0,0,0,0,0,1,2,0,0,0,0
"21100",85710,5,3,9,9,13,1,22,0,0,0,2
"21101",85711,6,0,5,10,5,0,20,0,0,0,1
"21102",85712,6,2,9,2,9,0,19,0,0,0,1
"21103",85713,2,0,2,6,5,1,14,0,0,0,1
"21104",85714,1,0,0,1,0,0,3,0,0,0,0
"21105",85715,2,1,1,6,1,0,12,0,2,0,0
"21106",85716,6,0,6,2,7,2,6,0,0,1,3
"21107",85717,2,0,0,3,0,0,0,0,0,0,0
"21108",85718,9,2,11,3,4,1,27,0,0,0,7
"21109",85719,8,1,4,1,4,1,12,0,0,1,1
"21110",85726,0,0,0,0,0,0,2,0,0,0,0
"21111",85728,2,0,1,3,0,0,4,0,0,0,0
"21112",85730,9,2,5,3,6,0,15,0,2,0,2
"21113",85731,0,0,1,0,0,0,4,0,0,0,0
"21114",85732,1,0,1,0,0,0,4,0,0,0,0
"21115",85733,1,0,0,3,0,0,0,0,0,0,0
"21116",85734,0,0,2,0,0,0,1,0,0,0,0
"21117",85735,1,0,0,0,3,0,7,0,0,0,0
"21118",85736,1,1,0,0,0,0,2,0,0,0,0
"21119",85737,6,1,2,7,3,0,19,0,0,0,0
"21120",85738,0,0,0,1,1,0,0,0,0,0,0
"21121",85739,6,1,5,3,4,0,14,0,0,0,1
"21122",85740,0,1,0,3,0,0,0,0,0,0,0
"21123",85741,9,0,7,1,9,0,21,0,0,0,2
"21124",85742,1,0,3,2,4,0,20,0,0,0,1
"21125",85743,2,0,3,8,3,1,12,0,0,0,0
"21126",85745,3,0,6,1,3,1,13,0,0,0,0
"21127",85746,1,0,4,11,6,0,17,0,1,0,0
"21128",85747,0,1,3,5,4,0,16,0,0,0,1
"21129",85748,4,2,1,1,7,0,7,0,0,0,0
"21130",85749,5,2,5,2,1,0,13,0,0,0,0
"21131",85750,3,1,3,8,9,0,22,0,0,0,1
"21132",85751,1,0,1,0,1,0,0,0,0,0,0
"21133",85752,0,0,1,0,0,0,0,0,0,0,0
"21134",85754,0,0,1,0,0,0,2,0,0,0,0
"21135",85755,6,1,3,5,4,0,14,0,0,0,0
"21136",85756,4,0,2,5,3,0,17,0,0,0,0
"21137",85757,0,1,1,2,1,2,7,0,1,0,0
"21138",85825,0,0,0,0,0,0,1,0,0,0,0
"21139",85901,2,0,0,1,0,0,10,0,0,0,1
"21140",85902,0,0,2,0,1,0,2,0,0,0,0
"21141",85912,1,0,0,0,0,0,0,0,0,0,0
"21142",85920,0,0,0,0,1,0,0,0,0,0,0
"21143",85925,0,3,0,0,0,0,2,0,0,0,0
"21144",85926,0,0,0,0,0,0,0,0,0,0,1
"21145",85928,0,0,0,2,0,0,0,0,0,0,0
"21146",85929,1,0,3,3,0,0,3,0,0,0,0
"21147",85933,2,0,0,0,0,0,3,0,0,0,0
"21148",85934,0,0,0,0,0,0,1,0,0,0,0
"21149",85935,2,0,3,0,0,0,5,0,0,0,0
"21150",85936,0,0,0,0,0,0,1,0,0,0,0
"21151",85937,2,0,1,1,0,0,9,0,0,0,0
"21152",85938,1,0,0,0,1,0,1,0,0,0,0
"21153",85939,0,0,0,1,0,0,0,0,0,0,0
"21154",85940,1,0,0,0,1,0,0,0,0,0,0
"21155",85941,0,0,0,0,1,0,0,0,0,0,0
"21156",86001,9,0,3,4,2,0,13,0,0,0,2
"21157",86002,0,0,0,0,2,0,0,0,0,0,0
"21158",86003,0,0,0,0,1,0,4,0,0,0,0
"21159",86004,3,0,3,1,9,0,17,0,0,0,1
"21160",86005,1,0,1,3,0,0,2,0,0,0,1
"21161",86018,0,0,0,0,4,0,2,0,0,0,0
"21162",86021,0,0,0,0,2,0,1,0,0,0,0
"21163",86022,0,2,4,2,1,0,0,0,0,0,0
"21164",86023,1,0,3,0,0,0,0,0,1,0,0
"21165",86025,1,0,1,0,0,0,0,0,0,0,0
"21166",86033,0,1,0,0,0,0,0,0,0,0,0
"21167",86040,0,1,1,0,0,0,2,0,0,0,0
"21168",86045,1,0,0,0,1,0,0,0,0,0,0
"21169",86046,0,0,0,0,0,0,2,0,0,0,0
"21170",86047,1,0,0,0,0,0,0,0,0,0,0
"21171",86054,0,0,0,1,0,0,0,0,0,0,0
"21172",86082,1,0,0,0,0,0,0,0,0,0,0
"21173",86134,1,0,0,0,0,0,0,0,0,0,0
"21174",86209,0,0,1,0,0,0,0,0,0,0,0
"21175",86236,0,0,0,0,0,0,1,0,0,0,0
"21176",86301,5,2,7,5,2,0,16,0,1,0,0
"21177",86303,2,0,0,4,4,0,17,0,0,0,3
"21178",86305,0,0,3,1,3,0,13,0,0,0,0
"21179",86312,0,0,0,0,0,0,2,0,0,0,0
"21180",86314,2,0,2,0,3,0,9,0,0,0,0
"21181",86315,1,0,1,0,2,0,6,0,0,0,0
"21182",86320,0,0,0,0,3,0,2,0,0,0,0
"21183",86322,3,0,0,0,6,0,5,0,0,0,0
"21184",86323,0,0,0,2,0,0,8,0,0,0,0
"21185",86324,1,1,0,0,0,0,3,0,0,0,0
"21186",86325,0,0,2,2,1,0,8,0,0,0,0
"21187",86326,1,0,2,2,2,0,12,0,0,0,0
"21188",86327,0,2,1,0,3,0,7,0,0,0,0
"21189",86331,0,0,0,0,0,0,3,0,0,0,0
"21190",86332,0,1,0,0,0,0,2,0,0,0,0
"21191",86333,0,0,0,0,4,0,2,0,0,0,0
"21192",86334,0,0,0,1,0,0,5,0,0,0,0
"21193",86335,4,0,1,0,3,0,1,0,0,0,0
"21194",86336,2,0,2,6,4,0,12,0,0,0,1
"21195",86337,1,0,1,0,0,0,0,0,0,0,0
"21196",86341,1,0,0,0,0,0,1,0,0,0,0
"21197",86342,0,0,0,0,0,0,1,0,0,0,0
"21198",86351,3,2,4,5,1,0,2,0,0,0,0
"21199",86401,2,2,4,0,5,0,10,0,0,0,0
"21200",86402,2,0,1,1,0,0,2,0,0,0,0
"21201",86403,2,0,1,1,3,0,9,0,0,0,0
"21202",86404,2,0,1,2,4,0,5,0,0,0,0
"21203",86405,0,0,0,0,0,0,1,0,0,0,0
"21204",86406,1,0,0,5,3,0,8,0,0,0,2
"21205",86409,5,1,4,14,13,0,5,0,0,0,0
"21206",86412,1,0,0,0,0,0,0,0,0,0,0
"21207",86413,3,3,1,1,1,0,11,0,0,0,0
"21208",86420,0,0,0,0,0,0,1,0,0,0,0
"21209",86426,3,1,3,1,0,0,4,0,0,0,0
"21210",86427,0,0,2,0,1,0,0,0,0,0,0
"21211",86429,1,0,1,2,2,0,2,0,0,0,0
"21212",86432,0,0,1,0,0,0,0,0,0,0,0
"21213",86436,3,0,0,0,0,0,0,0,0,0,0
"21214",86438,0,0,2,0,1,0,2,0,0,0,0
"21215",86439,0,0,0,0,0,0,0,0,0,0,2
"21216",86440,0,0,0,0,0,0,2,0,0,0,1
"21217",86441,0,1,0,1,1,0,1,0,0,0,0
"21218",86442,6,0,5,4,5,0,16,0,0,0,0
"21219",86445,0,0,0,0,0,0,3,0,1,0,0
"21220",86503,0,1,0,7,0,0,1,0,0,0,0
"21221",86504,0,1,0,0,0,0,0,0,0,0,0
"21222",86505,0,0,0,0,1,0,0,0,0,0,0
"21223",86511,0,2,0,0,0,0,0,0,0,0,0
"21224",86514,0,0,1,0,1,0,0,0,0,0,1
"21225",86515,0,0,0,0,1,0,0,0,0,0,0
"21226",86826,1,0,0,0,0,0,0,0,0,0,0
"21227",86926,0,0,0,0,0,0,0,0,0,1,0
"21228",87002,1,0,2,1,6,0,6,0,0,0,1
"21229",87003,1,0,0,0,0,0,0,0,0,0,0
"21230",87004,1,1,0,1,2,0,0,0,0,0,0
"21231",87008,1,0,0,0,2,0,0,0,0,0,0
"21232",87010,0,0,1,0,0,0,0,0,0,0,0
"21233",87013,1,0,0,0,0,0,0,0,0,0,1
"21234",87015,0,1,2,1,6,0,4,0,0,0,0
"21235",87016,0,0,1,0,0,0,2,0,0,0,0
"21236",87017,0,0,0,0,0,0,1,0,0,0,0
"21237",87019,0,0,1,0,0,0,1,0,0,0,0
"21238",87020,1,1,0,0,5,0,1,0,0,0,0
"21239",87021,0,0,0,0,0,0,3,0,0,0,0
"21240",87023,0,0,0,0,0,0,1,0,0,0,0
"21241",87024,0,0,0,0,1,0,0,0,0,0,0
"21242",87025,0,0,0,0,2,0,1,0,0,0,0
"21243",87026,1,0,0,0,0,0,0,0,0,0,0
"21244",87031,6,0,5,2,6,0,10,0,1,0,0
"21245",87032,0,0,1,0,0,0,0,0,0,0,0
"21246",87035,0,0,0,6,3,0,1,0,0,0,0
"21247",87036,0,0,0,0,0,0,1,0,0,0,0
"21248",87041,0,0,0,0,0,0,1,0,0,0,0
"21249",87042,0,0,0,1,4,0,3,0,0,0,0
"21250",87043,1,0,3,2,1,0,6,0,0,0,0
"21251",87044,0,0,0,3,0,0,0,0,0,0,0
"21252",87047,0,0,1,0,0,0,2,0,0,0,0
"21253",87048,3,2,5,7,1,1,5,0,0,0,0
"21254",87059,0,0,1,0,1,0,5,0,0,0,0
"21255",87060,1,0,0,0,2,0,1,0,0,0,0
"21256",87062,0,0,1,0,0,0,0,0,0,0,0
"21257",87068,0,0,0,1,1,0,2,0,0,0,0
"21258",87083,0,0,0,0,0,0,1,0,0,0,1
"21259",87102,6,1,4,2,3,0,6,0,0,1,2
"21260",87103,0,0,0,0,1,0,0,0,0,0,0
"21261",87104,1,0,2,4,3,0,2,0,0,0,0
"21262",87105,7,0,4,3,3,0,25,0,2,0,0
"21263",87106,3,0,2,4,7,1,4,0,0,0,1
"21264",87107,3,1,3,5,6,1,10,0,1,0,0
"21265",87108,4,1,1,1,5,1,7,0,0,0,1
"21266",87109,5,3,6,4,11,1,7,0,1,0,3
"21267",87110,9,0,11,11,12,0,15,0,1,0,0
"21268",87111,4,3,9,14,15,0,28,0,3,0,4
"21269",87112,8,5,10,12,11,0,14,0,1,1,1
"21270",87113,0,0,3,2,4,0,5,0,0,0,1
"21271",87114,8,3,9,5,16,1,20,1,1,0,4
"21272",87116,0,0,0,1,1,0,1,0,0,0,0
"21273",87119,0,1,0,2,0,0,0,0,0,0,0
"21274",87120,6,1,4,5,12,1,23,0,4,0,2
"21275",87121,5,0,2,8,16,0,18,0,1,0,0
"21276",87122,0,0,7,1,4,0,9,0,0,0,0
"21277",87123,4,1,5,3,7,1,14,0,1,1,0
"21278",87124,9,2,8,5,10,0,22,0,0,0,0
"21279",87125,1,0,0,0,0,0,8,0,0,0,0
"21280",87129,1,0,0,0,0,0,0,0,0,0,0
"21281",87144,3,1,4,7,10,0,22,0,0,0,1
"21282",87154,1,0,1,0,0,0,0,0,0,0,0
"21283",87174,1,0,1,1,0,0,0,0,0,0,0
"21284",87176,0,1,0,0,0,0,0,0,0,0,0
"21285",87181,3,0,0,3,0,0,2,0,0,0,1
"21286",87182,0,0,0,0,1,0,0,0,0,0,0
"21287",87187,0,0,0,0,3,0,0,0,0,0,0
"21288",87191,0,0,0,1,0,0,2,0,0,0,0
"21289",87192,2,0,0,0,0,0,0,0,0,0,0
"21290",87193,0,1,0,0,1,0,1,0,0,0,0
"21291",87195,0,0,1,0,0,0,0,0,0,0,0
"21292",87196,1,1,0,0,1,0,1,0,0,0,0
"21293",87197,0,0,1,0,0,0,0,0,0,0,0
"21294",87199,1,0,0,0,0,0,0,0,0,0,0
"21295",87231,1,0,0,0,0,0,0,0,0,0,0
"21296",87301,3,1,5,4,0,0,6,0,0,0,0
"21297",87305,1,0,1,3,0,0,5,0,0,0,0
"21298",87313,0,0,0,0,2,0,0,0,0,0,0
"21299",87315,1,0,0,0,0,0,0,0,0,0,0
"21300",87317,0,0,0,0,1,0,0,0,0,0,0
"21301",87321,0,0,1,0,0,0,0,0,0,0,0
"21302",87327,0,0,0,0,2,0,0,0,0,0,0
"21303",87328,0,2,0,0,0,0,0,0,0,0,0
"21304",87363,0,0,1,0,0,0,0,0,0,0,0
"21305",87376,0,0,0,0,1,0,0,0,0,0,0
"21306",87401,2,1,5,8,12,0,1,0,1,0,2
"21307",87402,0,0,3,2,1,0,4,0,0,0,0
"21308",87404,0,0,0,0,0,0,0,0,1,0,0
"21309",87410,1,4,2,0,3,0,8,0,1,0,0
"21310",87413,1,0,2,0,1,0,2,0,0,0,0
"21311",87415,0,0,0,4,1,0,0,0,0,0,0
"21312",87417,0,0,0,0,0,0,1,0,0,0,0
"21313",87420,0,0,0,1,0,0,0,0,0,0,0
"21314",87421,0,0,0,0,1,0,0,0,0,0,0
"21315",87499,0,1,1,0,1,0,0,0,0,0,0
"21316",87501,2,1,4,11,4,0,8,0,0,0,0
"21317",87502,2,0,7,0,2,1,5,0,0,0,0
"21318",87504,0,0,1,0,0,0,3,0,0,0,0
"21319",87505,4,0,4,12,10,0,11,0,0,0,1
"21320",87506,1,0,5,1,1,0,8,0,0,0,1
"21321",87507,2,0,6,33,9,0,20,0,0,0,2
"21322",87508,2,0,7,9,2,0,10,0,0,0,0
"21323",87510,0,0,0,0,0,0,1,0,0,0,0
"21324",87511,0,0,0,1,1,0,0,0,0,0,0
"21325",87513,0,0,0,0,1,0,0,0,0,0,0
"21326",87514,1,0,1,0,0,0,2,0,0,0,0
"21327",87520,0,0,0,0,1,0,1,0,0,0,0
"21328",87522,0,0,0,1,0,0,1,0,0,0,0
"21329",87523,0,0,0,0,1,0,0,0,0,0,0
"21330",87527,0,0,0,3,0,0,0,0,0,0,0
"21331",87528,0,1,0,0,0,0,0,0,0,0,0
"21332",87529,0,0,0,1,0,0,1,0,0,0,0
"21333",87532,0,0,0,4,2,0,1,0,0,0,0
"21334",87533,0,0,1,0,0,0,0,0,0,0,0
"21335",87537,0,0,0,0,1,0,0,0,0,0,0
"21336",87540,0,1,0,0,0,0,1,0,0,0,0
"21337",87544,1,0,4,4,2,0,4,0,0,0,2
"21338",87548,0,0,0,3,0,0,0,0,0,0,0
"21339",87549,0,0,0,0,0,0,1,0,0,0,0
"21340",87551,0,0,0,0,0,0,0,0,0,1,0
"21341",87552,1,0,1,0,1,0,1,0,0,0,0
"21342",87556,0,0,0,0,0,0,2,0,0,0,0
"21343",87557,1,1,0,0,0,0,3,0,0,0,0
"21344",87565,0,0,0,2,0,0,1,0,0,0,0
"21345",87566,0,0,0,0,2,0,0,0,0,0,0
"21346",87567,1,0,1,3,0,0,0,0,0,0,0
"21347",87571,0,0,1,2,1,0,1,0,0,0,2
"21348",87574,0,1,0,0,0,0,1,0,0,0,0
"21349",87575,1,0,0,0,0,0,0,0,0,0,0
"21350",87577,0,0,0,0,1,0,0,0,0,0,0
"21351",87578,0,0,0,0,0,0,1,0,0,0,0
"21352",87579,0,0,1,0,0,0,0,0,0,0,0
"21353",87582,0,0,0,0,0,0,1,0,0,0,0
"21354",87594,0,0,1,0,0,0,2,0,0,0,0
"21355",87700,0,0,1,0,0,0,0,0,0,0,0
"21356",87701,1,2,1,11,8,0,3,0,1,0,0
"21357",87710,3,0,0,0,0,0,1,0,0,0,0
"21358",87731,0,0,0,0,2,0,0,0,0,0,0
"21359",87732,0,0,0,0,0,0,2,0,0,0,0
"21360",87740,0,0,0,0,2,0,1,0,0,0,0
"21361",87745,0,0,0,0,0,0,1,0,0,0,0
"21362",87747,0,0,0,0,0,0,1,0,0,0,0
"21363",87753,0,0,1,0,0,0,0,0,0,0,0
"21364",88001,3,2,4,4,13,1,3,0,1,0,0
"21365",88002,0,0,0,0,1,0,0,0,0,0,0
"21366",88003,0,0,0,0,3,0,0,0,0,0,0
"21367",88004,0,0,0,0,0,0,1,0,0,0,0
"21368",88005,7,0,4,15,2,0,5,0,0,0,2
"21369",88006,0,0,0,1,0,0,0,0,0,0,0
"21370",88007,1,1,1,10,4,0,9,0,1,0,0
"21371",88008,3,0,0,7,0,0,1,0,0,0,1
"21372",88011,3,2,4,4,5,0,10,0,1,0,2
"21373",88012,2,2,3,7,2,0,8,0,0,0,1
"21374",88017,1,0,0,0,0,0,0,0,0,0,0
"21375",88021,1,0,0,1,1,0,6,0,0,0,0
"21376",88023,0,0,0,0,1,0,0,0,0,0,0
"21377",88029,0,0,0,0,1,0,0,0,0,0,0
"21378",88030,2,0,1,0,1,0,5,0,0,0,0
"21379",88032,0,0,0,0,0,0,0,0,0,0,1
"21380",88033,1,0,5,8,1,0,0,0,0,0,0
"21381",88045,0,0,0,0,1,1,0,0,0,0,0
"21382",88046,0,1,0,0,2,0,0,0,0,0,0
"21383",88047,1,0,1,4,0,0,1,0,0,0,2
"21384",88048,0,0,0,1,0,0,1,0,0,0,0
"21385",88056,0,1,0,0,0,0,0,0,0,0,0
"21386",88061,0,1,1,0,2,0,3,0,0,0,0
"21387",88062,0,0,1,0,0,0,2,0,0,0,0
"21388",88063,0,0,0,0,2,0,1,0,0,0,0
"21389",88081,1,1,0,4,0,0,0,0,0,0,1
"21390",88101,2,0,2,0,3,1,3,0,0,0,1
"21391",88102,0,0,0,0,0,0,3,0,0,0,0
"21392",88121,0,0,0,0,0,0,0,0,0,0,1
"21393",88130,0,0,1,0,1,0,2,0,0,0,1
"21394",88135,0,0,0,0,1,0,0,0,0,0,0
"21395",88142,0,0,0,0,0,0,1,0,0,0,0
"21396",88201,4,1,1,5,7,0,3,0,0,0,0
"21397",88203,4,0,3,2,2,0,3,0,0,0,0
"21398",88210,0,1,0,0,3,0,1,0,0,0,0
"21399",88220,2,0,1,3,5,0,2,0,0,0,0
"21400",88221,0,0,0,0,1,0,0,0,0,0,0
"21401",88230,1,1,0,0,1,0,0,0,0,0,0
"21402",88240,1,1,1,1,4,0,0,0,0,0,0
"21403",88241,0,0,1,0,0,0,0,0,0,0,0
"21404",88242,0,0,0,0,0,0,1,0,0,0,1
"21405",88255,0,0,0,0,1,0,0,0,0,0,0
"21406",88260,0,0,1,0,0,0,0,0,0,0,0
"21407",88301,0,0,0,0,0,0,1,0,0,0,0
"21408",88310,3,1,1,1,7,0,9,0,0,0,0
"21409",88311,0,0,0,0,0,0,1,0,0,0,0
"21410",88312,0,0,0,1,0,1,0,0,0,0,0
"21411",88313,0,0,0,0,0,0,1,0,0,0,0
"21412",88316,0,0,0,0,0,0,1,0,0,0,0
"21413",88318,0,0,0,0,2,0,0,0,0,0,0
"21414",88337,0,0,0,0,1,0,0,0,0,0,0
"21415",88339,0,1,0,0,0,0,2,0,0,0,0
"21416",88345,3,0,0,0,1,0,2,0,0,0,0
"21417",88346,1,0,0,0,0,0,1,0,0,0,0
"21418",88347,0,0,0,0,0,0,1,0,0,0,0
"21419",88352,1,0,0,0,0,0,1,0,0,0,1
"21420",88355,0,0,0,4,0,0,2,0,0,0,0
"21421",88365,0,0,0,0,0,0,1,0,0,0,0
"21422",88888,0,0,0,0,1,0,0,0,0,0,0
"21423",88943,0,1,0,0,0,0,0,0,0,0,0
"21424",89101,4,0,2,6,6,1,20,0,0,0,0
"21425",89102,5,0,3,9,5,0,10,0,0,0,2
"21426",89103,16,1,3,27,11,1,13,0,0,0,0
"21427",89104,8,0,8,4,6,0,34,0,0,0,0
"21428",89105,1,0,0,0,0,0,0,0,0,0,0
"21429",89106,5,0,4,0,5,0,10,0,1,0,1
"21430",89107,4,2,4,14,18,0,15,0,0,0,0
"21431",89108,14,5,15,13,21,0,21,0,1,0,1
"21432",89109,2,0,8,1,3,0,5,0,0,0,0
"21433",89110,8,3,7,14,24,0,20,0,2,0,2
"21434",89111,0,1,0,0,0,0,0,0,0,0,0
"21435",89112,0,0,0,0,1,0,0,0,0,0,0
"21436",89113,7,2,6,26,6,0,27,0,0,0,1
"21437",89115,11,2,2,5,11,0,7,0,4,0,0
"21438",89116,1,0,0,0,2,0,0,0,0,0,0
"21439",89117,9,2,8,9,16,1,40,0,3,0,3
"21440",89118,2,1,5,3,8,1,16,0,0,0,1
"21441",89119,15,1,13,9,8,2,13,0,2,0,4
"21442",89120,2,2,8,4,14,0,11,0,0,0,1
"21443",89121,13,3,6,13,17,1,18,0,0,1,5
"21444",89122,9,3,6,1,13,1,18,0,2,0,1
"21445",89123,11,3,18,21,19,0,85,0,0,1,2
"21446",89124,0,1,0,0,0,0,0,0,0,0,0
"21447",89125,0,0,0,0,1,0,1,0,0,0,0
"21448",89126,0,0,0,0,2,0,0,0,0,0,1
"21449",89127,1,0,0,0,5,0,0,0,0,0,0
"21450",89128,26,2,13,13,21,2,23,0,1,0,4
"21451",89129,4,5,21,2,16,0,38,0,4,0,4
"21452",89130,4,3,9,16,11,0,29,0,0,0,1
"21453",89131,9,0,8,13,13,1,33,0,6,0,1
"21454",89132,0,0,1,0,0,1,1,0,0,0,0
"21455",89133,0,0,0,0,0,0,3,0,0,0,0
"21456",89134,4,0,8,3,7,0,14,0,0,0,0
"21457",89135,2,2,10,24,14,0,23,0,0,0,0
"21458",89136,1,0,2,9,14,0,7,0,0,0,0
"21459",89137,1,0,2,0,1,0,2,0,0,1,0
"21460",89138,0,2,1,4,2,0,10,0,0,0,0
"21461",89139,3,2,16,6,5,0,22,0,0,0,1
"21462",89140,2,0,0,1,0,0,0,0,0,0,0
"21463",89141,7,0,9,6,13,0,23,0,0,0,2
"21464",89142,5,0,2,6,5,1,8,0,0,0,0
"21465",89143,0,0,1,0,4,0,3,0,0,0,0
"21466",89144,5,2,7,6,6,0,17,0,1,0,0
"21467",89145,7,0,4,6,3,0,19,0,0,1,0
"21468",89146,4,1,4,4,6,0,10,0,1,0,1
"21469",89147,8,1,6,14,19,1,27,0,1,0,3
"21470",89148,8,3,13,28,16,2,42,0,1,0,1
"21471",89149,9,4,11,14,12,0,29,0,1,0,4
"21472",89156,5,0,3,1,11,0,23,0,2,0,0
"21473",89157,0,0,0,0,1,0,0,0,0,0,0
"21474",89158,0,0,1,0,0,0,1,0,0,0,0
"21475",89160,0,0,1,0,0,0,0,0,0,0,0
"21476",89162,0,1,1,0,8,0,0,0,0,0,0
"21477",89166,1,0,0,0,6,0,4,0,0,0,0
"21478",89169,4,1,3,5,7,0,9,0,0,0,2
"21479",89170,0,0,1,6,0,0,0,0,0,0,0
"21480",89173,0,0,1,0,1,0,0,0,0,0,0
"21481",89178,5,2,9,6,4,0,23,0,0,0,1
"21482",89179,1,0,1,2,2,0,6,0,0,0,1
"21483",89180,0,0,0,5,0,0,0,0,0,0,0
"21484",89183,8,0,8,6,8,0,21,0,2,1,1
"21485",89193,1,0,3,5,7,0,1,0,0,0,0
"21486",89207,0,0,0,0,1,0,0,0,0,0,0
"21487",89402,0,0,0,0,2,0,1,0,0,0,0
"21488",89403,3,1,1,1,1,0,10,0,0,1,0
"21489",89406,1,0,0,1,2,0,5,0,0,0,1
"21490",89407,1,0,1,0,0,0,1,0,0,0,0
"21491",89408,3,0,3,1,4,1,8,0,0,0,0
"21492",89410,1,0,6,1,1,0,4,0,0,0,0
"21493",89411,0,0,1,0,0,0,2,0,0,0,0
"21494",89413,0,0,2,0,0,0,0,0,0,0,0
"21495",89415,2,0,2,1,0,0,1,0,0,0,0
"21496",89419,1,0,0,0,1,0,0,0,0,0,0
"21497",89421,0,0,1,0,0,0,0,0,0,0,0
"21498",89422,0,0,1,0,0,0,0,0,0,0,0
"21499",89423,2,0,3,2,2,0,6,0,0,0,0
"21500",89426,0,0,0,0,0,0,1,0,0,0,0
"21501",89429,1,1,0,0,1,0,4,0,0,0,0
"21502",89430,0,0,0,0,0,0,0,0,0,0,1
"21503",89431,4,0,1,3,4,0,7,0,1,0,1
"21504",89432,1,0,0,0,2,0,3,0,0,0,1
"21505",89433,4,0,1,17,6,0,11,0,0,0,0
"21506",89434,3,2,9,6,9,0,8,0,2,0,0
"21507",89435,0,1,1,0,1,0,1,0,0,0,0
"21508",89436,5,0,5,7,8,1,17,0,0,0,1
"21509",89441,1,1,2,2,3,0,9,0,0,0,0
"21510",89444,0,1,0,0,2,0,1,0,0,0,0
"21511",89445,3,2,0,1,5,0,1,0,0,0,0
"21512",89446,0,0,0,0,1,0,0,0,0,0,0
"21513",89447,0,0,0,0,1,0,5,0,0,0,1
"21514",89448,1,0,0,0,0,0,3,0,0,0,0
"21515",89449,0,0,1,0,0,0,3,0,0,0,0
"21516",89450,4,1,1,0,1,0,2,0,0,0,0
"21517",89451,1,0,2,0,2,1,7,0,0,0,1
"21518",89460,1,0,3,4,8,1,4,0,0,0,0
"21519",89501,1,0,0,2,0,0,2,0,0,0,1
"21520",89502,7,2,2,5,12,0,11,0,0,0,1
"21521",89503,5,1,3,1,5,0,9,0,0,0,0
"21522",89504,1,0,0,0,0,0,0,0,0,0,0
"21523",89505,0,0,0,0,0,0,1,0,0,0,0
"21524",89506,2,2,5,13,6,0,17,0,1,0,1
"21525",89507,0,0,2,3,3,0,0,0,0,0,0
"21526",89508,0,0,3,11,2,0,8,0,0,0,0
"21527",89509,8,4,5,5,8,1,10,0,0,0,1
"21528",89510,0,0,3,1,3,0,1,0,0,0,0
"21529",89511,4,0,5,8,10,0,16,0,0,0,0
"21530",89512,3,0,1,7,2,0,2,0,0,0,3
"21531",89519,1,0,5,7,1,0,7,0,0,0,0
"21532",89521,2,2,7,7,15,0,16,0,0,1,1
"21533",89523,3,1,2,12,8,1,32,0,1,0,0
"21534",89532,1,0,0,0,0,0,0,0,0,0,0
"21535",89533,0,0,1,0,0,0,3,0,1,0,0
"21536",89570,0,0,0,0,0,0,1,0,0,0,0
"21537",89701,3,1,0,1,4,0,11,0,1,0,0
"21538",89702,0,0,1,1,0,0,1,0,0,0,0
"21539",89703,1,0,5,0,3,0,7,0,0,0,2
"21540",89704,2,0,1,0,0,0,2,0,0,0,0
"21541",89705,0,0,1,0,2,0,3,0,0,0,0
"21542",89706,3,1,2,8,10,0,6,0,0,0,0
"21543",89721,0,0,0,0,1,0,0,0,0,0,0
"21544",89801,3,1,1,4,6,0,5,0,0,0,0
"21545",89803,0,0,0,0,2,0,1,0,0,0,0
"21546",89815,1,0,0,0,6,0,2,0,0,0,0
"21547",89820,1,0,0,0,6,0,1,0,0,0,0
"21548",89822,0,0,0,0,1,0,0,0,0,0,0
"21549",89823,0,0,0,0,1,0,0,0,0,0,0
"21550",90001,1,1,2,2,4,1,7,0,0,0,0
"21551",90002,3,1,2,4,2,0,12,0,0,0,1
"21552",90003,7,5,2,5,13,1,21,0,1,0,1
"21553",90004,15,2,13,12,15,1,18,0,0,0,6
"21554",90005,11,1,6,4,7,0,78,0,0,0,2
"21555",90006,3,1,2,7,5,2,9,0,0,1,2
"21556",90007,6,1,1,0,4,0,8,0,0,0,0
"21557",90008,6,4,6,13,14,1,56,0,3,0,5
"21558",90009,4,2,1,5,7,0,3,0,0,0,0
"21559",90010,4,1,2,3,1,0,29,0,0,0,0
"21560",90011,19,1,6,8,9,1,17,0,2,0,1
"21561",90012,8,3,4,7,3,0,2,0,0,0,1
"21562",90013,9,0,3,3,1,1,2,0,0,2,0
"21563",90014,2,1,6,6,5,0,3,0,0,1,0
"21564",90015,6,0,9,3,3,0,16,0,0,0,0
